NOMBRE,DROGA,PRESENTACION,LABORATORIO,PRECIO,PRECIOPAMI,FORMA,VIA,POTENCIA,UPOTENCIA,UNIDADES,TIPOUNIDAD,TIPO_DE_VENTA,ACCION,TROQUEL,SNOMED,GTIN1,C_BARRA,IMPORTADO,D_MARCA_CONTROLADO
GASTEC,omeprazol,20 mg cáps.x 30,Laboratorios Bernabó,22611,0,Cápsulas/Softgels,oral,,mg,30,unidades,Venta Libre,Antiulceroso,3146172,112071000221109,07792175000758,7792175000758,Nacional,NO CONTROLADO
GASTEC,omeprazol,20 mg cáps.x 70,Laboratorios Bernabó,41324,0,Cápsulas/Softgels,oral,,mg,70,unidades,Venta Libre,Antiulceroso,3146173,189891000221107,07792175007412,7792175007412,Nacional,NO CONTROLADO
GASTEC RAPIDO,"omeprazol+sodio,bicarbonato",40 mg cáps.x 15,Laboratorios Bernabó,36406,0,Cápsulas/Softgels,oral,,mg,15,unidades,Venta Bajo Receta,Antiácido Antiulceroso,5606682,212831000221100,07792175008563,7792175008563,Nacional,NO CONTROLADO
GASTEC RAPIDO,"omeprazol+sodio,bicarbonato",20 mg cáps.x 30,Laboratorios Bernabó,32850,0,Cápsulas/Softgels,oral,,mg,30,unidades,Venta Bajo Receta,Antiácido Antiulceroso,5606554,109191000221104,07792175008556,7792175008556,Nacional,NO CONTROLADO
GASTERINA,octreotida,0.1 mg a.x 5 x 1 ml,Biol,76407,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable SC,,mg/ml,5,unidades de 1 ml,Venta Bajo Receta,Hormonoterapia,6193181,280201000221105,07792796000380,7792796000380,Nacional,NO CONTROLADO
GASTROBALANCE,probioticos+asoc.,sachet x 15,Laboratorio Gramon,25948,0,Granulados,oral,,No Clasificada,15,unidades,Venta Libre,Suplemento dietario, , ,7791984001666,7791984001666,Nacional,NO CONTROLADO
GASTROBALANCE,probioticos+asoc.,comp.x 15,Laboratorio Gramon,28156,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,No Clasificada,15,unidades,Venta Libre,Suplemento dietario, , ,7791984001659,7791984001659,Nacional,NO CONTROLADO
GASTROCALM,metoclopramida,gts.x 20 ml,Medisol,7900,0,Gotas orales,oral,,No Clasificada,1,unidades de 20 ml,Venta Bajo Receta,Antiemético,5888392,280211000221108,07795373011304,7795373011304,Nacional,NO CONTROLADO
GASTRODOM,domperidona,gts.x 20 ml,Siegfried,8344,0,Gotas orales,oral,,mg/ml,1,unidades de 20 ml,Venta Bajo Receta,Antidispéptico Antiemético Antinauseoso,6576681,387651000221103,07798129414053,7798129414053,Nacional,NO CONTROLADO
GASTRODOM,domperidona,10 mg comp.x 30,Siegfried,11646,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Antidispéptico Antiemético Antinauseoso,6576552,387661000221101,07798129414046,7798129414046,Nacional,NO CONTROLADO
GASTROKIN,mosapride,5 mg comp.rec.x 30,Sanitas,22844,14360,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Gastrocinético,5655002,249721000221105,07798011651993,7798011651993,Nacional,NO CONTROLADO
GASTROMAX,pantoprazol,40 mg comp.x 14,Gador,9686,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,14,unidades,Venta Libre,Antiulceroso,4745441,151911000221104,07792183488418,7792183488418,Nacional,NO CONTROLADO
GASTROMAX,pantoprazol,40 mg comp.x 30,Gador,20709,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Libre,Antiulceroso,4745444,211411000221101,07792183001822,7792183001822,Nacional,NO CONTROLADO
GASTROMAX,pantoprazol,40 mg comp.x 60,Gador,38000,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,60,unidades,Venta Bajo Receta,Antiulceroso,4745445,211421000221106,07792183001839,7792183001839,Nacional,NO CONTROLADO
GASTROMAX 20,pantoprazol,20 mg comp.x 14,Gador,5695,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,14,unidades,Venta Libre,Antiulceroso,4935441,158951000221105,07792183488388,7792183488388,Nacional,NO CONTROLADO
GASTROMAX 20,pantoprazol,20 mg comp.x 30,Gador,12084,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Libre,Antiulceroso,4935444,211391000221101,07792183001808,7792183001808,Nacional,NO CONTROLADO
GASTROMAX 20,pantoprazol,20 mg comp.x 60,Gador,22555,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,60,unidades,Venta Libre,Antiulceroso,4935445,211401000221104,07792183001815,7792183001815,Nacional,NO CONTROLADO
GASTROPAQUE F,"bario,sulfato",susp.enema x 500 ml,Temis-Lostaló,272117,0,Enemas/Polvos para uso rectal,rectal,,g %,1,unidades de 500 ml,Venta Bajo Receta,Contraste radiológico,2814281,280241000221107,07795337911404,7795337911404,Nacional,NO CONTROLADO
GASTROPAQUE S,"bario,sulfato",pvo.x 300 g,Temis-Lostaló,174897,0,Jarabe/Suspensión oral/Polvo para uso oral,oral,,g %,1,unidades de 300 g,Venta Bajo Receta,Contraste radiológico,2446902,280251000221109,07795337910100,7795337910100,Nacional,NO CONTROLADO
GASTROPAQUE S,"bario,sulfato",pvo.EZEMx340g+sob.eferv.,Temis-Lostaló,223444,0,Jarabe/Suspensión oral/Polvo para uso oral,oral,,g %,1,unidades de 340 g,Venta Bajo Receta,Contraste radiológico,2447151,280261000221106,07795337911138,7795337911138,Importado,NO CONTROLADO
GASTROSEDOL NF,famotidina,20 mg comp.x 30,Siegfried,11339,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Antiulceroso,6632393,387681000221108,07798129414329,7798129414329,Nacional,NO CONTROLADO
GASTROSEDOL NF,famotidina,40 mg comp.x 30,Siegfried,22156,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Antiulceroso,6632422,387701000221106,07798129414350,7798129414350,Nacional,NO CONTROLADO
GASTROSEDOL NF,famotidina,20 mg comp.x 60,Siegfried,20891,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,60,unidades,Venta Bajo Receta,Antiulceroso,6632395,387691000221106,07798129414336,7798129414336,Nacional,NO CONTROLADO
GATIDEX,gatifloxacina+dexametasona,sol.oftálmica x 5 ml,Poen,43922,33175,Gotas oftálmicas/Colirios,uso externo,,%,1,unidades de 5 ml,Venta Bajo Receta Archivada,Antibiótico Corticosteroide,5993711,280301000221100,07795368000276,7795368000276,Nacional,VENTA VIGILADA
GATIF FORTE,gatifloxacina,sol.oft.x 5 ml,Poen,45425,32818,Gotas oftálmicas/Colirios,uso externo,,g %,1,unidades de 5 ml,Venta Bajo Receta,Antibiótico oftálmico,6181131,280311000221102,07795368001068,7795368001068,Nacional,NO CONTROLADO
GATIFLAX D,gatifloxacina+dexametasona,susp.oftálmica x 5 ml,Sidus,40045,34240,Gotas oftálmicas/Colirios,uso externo,,%,1,unidades de 5 ml,Venta Bajo Receta Archivada,Antibiótico Corticosteroide,6295841,280331000221105,07795356001506,7795356001506,Nacional,VENTA VIGILADA
GATIMICIN,gatifloxacina,0.3% sol.oft.x 5 ml,Elea,27864,23416,Gotas oftálmicas/Colirios,uso externo,,g %,1,unidades de 5 ml,Venta Bajo Receta,Antibiótico oftálmico,6160681,280341000221103,07796285272784,7796285272784,Nacional,NO CONTROLADO
GATIMICIN D,gatifloxacina+dexametasona,susp.oftálmica x 5 ml,Elea,43803,32424,Gotas oftálmicas/Colirios,uso externo,,%,1,unidades de 5 ml,Venta Bajo Receta Archivada,Antibiótico Corticosteroide,6177001,280351000221101,07796285272791,7796285272791,Nacional,VENTA VIGILADA
GATIMICIN FORTE,gatifloxacina,0.5% sol.oft.x 5 ml,Elea,44167,31169,Gotas oftálmicas/Colirios,uso externo,,g %,1,unidades de 5 ml,Venta Bajo Receta,Antibiótico oftálmico,6304131,280361000221104,07796285275075,7796285275075,Nacional,NO CONTROLADO
GAUST,miglustat,100 mg cáps. x 90,Bioprofarma Bagó,27064947,0,Cápsulas/Softgels,oral,,mg,90,unidades,Venta Bajo Receta,Terapia de reemplazo enzimático,679568, ,7798021444509,7798021444509,Nacional,NO CONTROLADO
GAVANEURAL,pregabalina,75 mg cáps.x 30,Denver Farma,35544,35544,Cápsulas/Softgels,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Antiepiléptico,6270841,181671000221106,07798050063856,7798050063856,Nacional,VENTA VIGILADA
GAVANEURAL,pregabalina,150 mg cáps.x 30,Denver Farma,55822,55822,Cápsulas/Softgels,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Antiepiléptico,6270971,181121000221101,07798050063863,7798050063863,Nacional,VENTA VIGILADA
GAVIN,pregabalina,300 mg cáps.x 30,Gador,82944,82944,Cápsulas/Softgels,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Antiepiléptico,5719265,167001000221104,07792183003062,7792183003062,Nacional,VENTA VIGILADA
GAVIN,pregabalina,25 mg cáps.x 28,Gador,12483,12470,Cápsulas/Softgels,oral,,mg,28,unidades,Venta Bajo Receta Archivada,Antiepiléptico,5997684,167031000221109,07792183000610,7792183000610,Nacional,VENTA VIGILADA
GAVIN,pregabalina,50 mg cáps.x 28,Gador,25413,25184,Cápsulas/Softgels,oral,,mg,28,unidades,Venta Bajo Receta Archivada,Antiepiléptico,5753004,122021000221100,07792183000986,7792183000986,Nacional,VENTA VIGILADA
GAVIN,pregabalina,150 mg cáps.x 28,Gador,56996,56996,Cápsulas/Softgels,oral,,mg,28,unidades,Venta Bajo Receta Archivada,Antiepiléptico,5719134,197821000221102,07792183488852,7792183488852,Nacional,VENTA VIGILADA
GAVIN,pregabalina,25 mg cáps.x 30,Gador,13636,13024,Cápsulas/Softgels,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Antiepiléptico,5997685,197831000221104,07792183002850,7792183002850,Nacional,VENTA VIGILADA
GAVIN,pregabalina,50 mg cáps.x 30,Gador,29138,29029,Cápsulas/Softgels,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Antiepiléptico,5753005,122031000221102,07792183002874,7792183002874,Nacional,VENTA VIGILADA
GAVIN,pregabalina,75 mg cáps.x 30,Gador,39985,39985,Cápsulas/Softgels,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Antiepiléptico,5753135,140981000221104,07792183002973,7792183002973,Nacional,VENTA VIGILADA
GAVIN,pregabalina,150 mg cáps.x 30,Gador,62450,62450,Cápsulas/Softgels,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Antiepiléptico,5719135,166641000221109,07792183002997,7792183002997,Nacional,VENTA VIGILADA
GAVIN 75 BIRRANURADO,pregabalina,75 mg comp.birran.x 30,Gador,40850,40850,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Antiepiléptico,6165136,252781000221102,07792183000948,7792183000948,Nacional,VENTA VIGILADA
GAZYVA,obinutuzumabe,1000 mg vial x 1,Roche,21669608,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,,mg/40 ml,1,unidades,Venta Bajo Receta Archivada,Antineoplásico,642968,280371000221108,07792371512253,7792371512253,Nacional,NO CONTROLADO
GEBINA,gemcitabina,200 mg f.a.x 1,Aspen,672820,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,,mg,1,unidades,Venta Bajo Receta Archivada,Antineoplásico,4822581,280391000221109,07798083520487,7798083520487,Nacional,NO CONTROLADO
GEBINA,gemcitabina,1000 mg f.a.x 1,Aspen,1287778,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,,mg,1,unidades,Venta Bajo Receta Archivada,Antineoplásico,4822661,280381000221106,07798083520548,7798083520548,Nacional,NO CONTROLADO
GEDUN,gemfibrozil,600 mg comp.x 30,Duncan,31545,24248,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Hipocolesterolemiante,3282622,193831000221107,07795361380368,7795361380368,Nacional,NO CONTROLADO
GEFILEV,gefitinib,250 mg comp.rec.x 30,LKM,10324496,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Antineoplásico,642542,229181000221105,07795367009621,7795367009621,Nacional,NO CONTROLADO
GEFIXANE,gefitinib,250 mg comp.rec.x 30,Eczane,8086766,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta Archivada,Antineoplásico,6723683, ,7797416015966,7797416015966,Nacional,NO CONTROLADO
GELACNE,"adapaleno+benzoílo,peróxido",gel x 30 g,Siegfried,37010,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,g %,1,unidades de 30 g,Venta Bajo Receta,Antiacneico,6384422,280411000221109,07798129415531,7795380002296,Nacional,NO CONTROLADO
GELBIOTIC,"fusídico,ác.",cr.x 15 g,Megalabs Argentina,12136,11075,Cremas/Geles/Pomadas/Ungüentos,uso externo,,g %,1,unidades de 15 g,Venta Bajo Receta,Antibiótico tópico,4769703,280431000221101,07791763002051,7791763002051,Nacional,NO CONTROLADO
GELBIOTIC PLUS,"fusídico,ác.+betametasona",cr.x 15 g,Megalabs Argentina,27219,0,Cremas/Geles/Pomadas/Ungüentos,uso externo,,g %,1,unidades de 15 g,Venta Bajo Receta,Antibiótico Corticosteroide,4769883,280441000221108,07791763002037,7791763002037,Nacional,NO CONTROLADO
GELOLAGAR,"atracurio,besilato",50 mg a.x 25 x 5 ml,Fada Pharma,931915,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,,mg/ml,25,unidades de 5 ml,Venta Bajo Receta Archivada,Relajante muscular, ,280461000221107,07793569002990,7793569002990,Nacional,NO CONTROLADO
GELOPLASMA,gelatina modificada,3% bolsa p/inf.x 500 ml,Fresenius Kabi,89112,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,,mg/ml,1,unidades de 500 ml,Venta Bajo Receta,Expansor coloidal, ,280471000221103,07798097942268,7798097942268,Importado,NO CONTROLADO
GELOPLASMA,gelatina modificada,3%bolsa x 500 ml x 20u.,Fresenius Kabi,1656828,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,,mg/ml,20,unidades de 500 ml,Venta Bajo Receta,Expansor coloidal, ,280481000221100,07798097942275,7798097942275,Importado,NO CONTROLADO
GEMBIO,gemcitabina,200 mg f.a.iny.liof.x 1,Bioprofarma Bagó,301077,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,,mg,1,unidades,Venta Bajo Receta Archivada,Antineoplásico,595355,280501000221107,07798021443571,7798021443571,Nacional,NO CONTROLADO
GEMBIO,gemcitabina,1 g f.a.iny.liof.x 1,Bioprofarma Bagó,1369298,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,,g,1,unidades,Venta Bajo Receta Archivada,Antineoplásico,595368,280491000221102,07798021443588,7798021443588,Nacional,NO CONTROLADO
GEMCINOVA 1000,gemcitabina,1000 mg f.a.x 1,Celnova Argentina,944919,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,,mg,1,unidades,Venta Bajo Receta Archivada,Antineoplásico,6279681,280511000221105,07798311370037,7798311370037,Nacional,NO CONTROLADO
GEMCITABINA GLENMARK,gemcitabina,1000 mg liof.iny.f.a.x 1,Glenmark,1221241,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,No Clasificada,,mg,1,unidades,Venta Bajo Receta Archivada,Citostático,595055,280531000221102,07798088128909,7798088128909,Nacional,NO CONTROLADO
GEMCITABINA IMA,gemcitabina,200 mg pvo.liof.x 1,IMA,206755,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,No Clasificada,,mg,1,unidades,Venta Bajo Receta Archivada,Antineoplásico,630600,280561000221108,07798091910102,7798091910102,Nacional,NO CONTROLADO
GEMCITABINA IMA,gemcitabina,1000 mg pvo.liof.x 1,IMA,1112312,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,No Clasificada,,mg,1,unidades,Venta Bajo Receta Archivada,Antineoplásico,630613,280551000221106,07798091910119,7798091910119,Nacional,NO CONTROLADO
GEMFI-LIP,gemfibrozil,600 mg comp.x 30,Lafedar,40755,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Hipolipemiante,6399263,129681000221101,07798021297716,7798021297716,Nacional,NO CONTROLADO
GEMFI-LIP,gemfibrozil,900 mg comp.x 30,Lafedar,58328,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Hipolipemiante,6512681,235641000221106,07798021298027,7798021298027,Nacional,NO CONTROLADO
GEMFIBROZIL VANNIER 600,gemfibrozil,600 mg comp.x 30,Vannier,31499,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Hipolipemiante,472035,117521000221101,07795372460134,7795372460134,Nacional,NO CONTROLADO
GEMFIBROZIL VANNIER 900,gemfibrozil,900 mg comp.x 30,Vannier,57484,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Hipolipemiante,472043, ,7795372460585,7795372460585,Nacional,NO CONTROLADO
GEMI COMPLEX,miconazol+metronidazol+asoc.,óv.x 6,Géminis Farmacéutica,15230,0,Ovulos/Comprimidos vaginales,vaginal,,mg,6,unidades,Venta Bajo Receta,Antiinflam.Bactericida vaginal,6544001, ,7798113703750,7798113703750,Nacional,NO CONTROLADO
GEMI COMPLEX,miconazol+metronidazol+asoc.,óv.x 12,Géminis Farmacéutica,28497,0,Ovulos/Comprimidos vaginales,vaginal,,mg,12,unidades,Venta Bajo Receta,Antiinflam.Bactericida vaginal,6544002, ,7798113703804,7798113703804,Nacional,NO CONTROLADO
GEMISTATIN 10,simvastatin,10 mg comp.x 30,Géminis Farmacéutica,24105,23312,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Hipocolesterolemiante,532655,206911000221100,07798113703057,7798113703057,Nacional,NO CONTROLADO
GEMISTATIN 20,simvastatin,20 mg comp.x 30,Géminis Farmacéutica,31457,27108,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Hipocolesterolemiante,532668,207011000221104,07798113703101,7798113703101,Nacional,NO CONTROLADO
GEMTRO,gemcitabina,200 mg f.a.x 1,Raffo,722327,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,,mg,1,unidades,Venta Bajo Receta Archivada,Antineoplásico,4060681,280601000221108,07798084687370,7798084687370,Importado,NO CONTROLADO
GEMTRO,gemcitabina,1 g f.a.x 1,Raffo,3531158,0,Ampollas/Frascos-Ampolla/Liofilizados/Soluc.Parent,inyectable IV,,mg,1,unidades,Venta Bajo Receta Archivada,Antineoplásico,4060761,280591000221103,07798084687363,7798084687363,Importado,NO CONTROLADO
GEN-PEL,cistina+asoc.,cáps.x 30,Argenfarma,13047,0,Cápsulas/Softgels,oral,,No Clasificada,30,unidades,Venta Libre,Antialopécico, , ,7794517000556,7794517000556,Nacional,NO CONTROLADO
GENACTION FORMULA AVANZADA,colágeno+asoc.,cáps.x 60,Innovapharma,26500,0,Cápsulas/Softgels,oral,,No Clasificada,60,unidades,Venta Libre,Suplemento dietario, , ,7798265480318,7798265480318,Nacional,NO CONTROLADO
GENACTION FORMULA ORIGINAL,colágeno+asoc.,cáps.x 90,Innovapharma,35200,0,Cápsulas/Softgels,oral,,No Clasificada,90,unidades,Venta Libre,Suplemento dietario, , ,7798265480325,7798265480325,Nacional,NO CONTROLADO
GENACTION SPORT,colágeno+asoc.,cáps.x 60,Innovapharma,30300,0,Cápsulas/Softgels,oral,,No Clasificada,60,unidades,Venta Libre,Suplemento dietario, , ,7798265480332,7798265480332,Nacional,NO CONTROLADO
GENERDAY VITAMINA C,vit.c,pouch x 1 x 5 g,Formulab,2000,0,Granulados,oral,,No Clasificada,1,unidades de 5 g,Venta Libre,Suplemento dietario, , ,77978677,77978677,Nacional,NO CONTROLADO
GENERDAY VITAMINA C,vit.c,pouch x 10 x 5 g,Formulab,20000,0,Granulados,oral,,No Clasificada,10,unidades de 5 g,Venta Libre,Suplemento dietario, , ,7798193951256,7798193951256,Nacional,NO CONTROLADO
GENETIKAL,vit.b3+asoc.,cáps.x 30,Argenfarma,9671,0,Cápsulas/Softgels,oral,,No Clasificada,30,unidades,Venta Libre,Antienvejecimiento, , ,7794517004516,7794517004516,Nacional,NO CONTROLADO
GENICERAL,idebenona,comp.x 30,Casasco,39806,22259,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Activador metabólico cerebral,3522951,138511000221103,07791909315182,7791909315182,Nacional,NO CONTROLADO
GENICERAL 45,idebenona,comp.x 30,Casasco,61181,34329,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,30,unidades,Venta Bajo Receta,Activador metabólico cerebral,3951381,138531000221106,07791909315632,7791909315632,Nacional,NO CONTROLADO
GENICERAL 45,idebenona,comp.x 60,Casasco,112948,62863,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,60,unidades,Venta Bajo Receta,Activador metabólico cerebral,3951382,138541000221104,07791909315700,7791909315700,Nacional,NO CONTROLADO
GENIOL,paracetamol,1g blíster x 8 comp.,Elea,2944,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,g,1,blister x 8 comp.,Venta Bajo Receta,Analgésico Antifebril,6613712,377681000221100,07796285287528,7796285287528,Nacional,NO CONTROLADO
GENIOL,paracetamol,500 mg comp.x 64 expend.,Elea,18585,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,8,blister x 8 comp.,Venta Libre,Analgésico Antifebril, ,377701000221102,07796285286767,7796285286767,Nacional,NO CONTROLADO
GENIOL,paracetamol,650 mg comp.x 64 expend.,Elea,23011,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,8,blister x 8 comp.,Venta Libre,Analgésico Antifebril, ,407991000221109,07796285286781,7796285286781,Nacional,NO CONTROLADO
GENIOL,paracetamol,500 mg comp. x 16,Elea,4933,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,16,unidades,Venta Libre,Analgésico Antifebril, ,377691000221102,07796285286774,7796285286774,Nacional,NO CONTROLADO
GENIOL,paracetamol,650 mg comp. x 16,Elea,5985,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,16,unidades,Venta Libre,Analgésico Antifebril, ,407981000221106,07796285286798,7796285286798,Nacional,NO CONTROLADO
GENIOL,paracetamol,1g fco.comp. x 50,Elea,12993,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,g,50,unidades,Venta Bajo Receta,Analgésico Antifebril,6613713, ,7796285288464,7796285288464,Nacional,NO CONTROLADO
GENIOL,paracetamol,500mg blísterx50 expend.,Elea,116160,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,mg,50,blister x 8 comp.,Venta Libre,Analgésico Antifebril, , ,7796285288457,7796285288457,Nacional,NO CONTROLADO
GENIOL,paracetamol,1g comp. x 56,Elea,19121,0,Comprimidos/Pastillas/Tabletas/Grageas,oral,,g,56,unidades,Venta Bajo Receta,Analgésico Antifebril,6613711,377671000221103,07796285286804,7796285286804,Nacional,NO CONTROLADO
GENIOL PLUS RAPIDA ACCION,diclofenac sódico+paracetamol,cáps.bl. x 12,Elea,6250,0,Cápsulas/Softgels,oral,,mg,12,unidades,Venta Libre,Analgésico Antiinflam., ,449881000221101,07796285289362,7796285289362,Nacional,NO CONTROLADO
GENIOL PLUS RAPIDA ACCION,diclofenac sódico+paracetamol,expendedor cáps.bl. x 60,Elea,31252,0,Cápsulas/Softgels,oral,,mg,60,unidades,Venta Libre,Analgésico Antiinflam., ,449891000221103,07796285289379,7796285289379,Nacional,NO CONTROLADO
GENIOL ULTRA RAPIDA ACCION,diclofenac sódico+paracetamol,cáps.bl. x 12,Elea,8630,0,Cápsulas/Softgels,oral,,mg,12,unidades,Venta Bajo Receta,Analgésico Antiinflam., , ,7796285297916,7796285297916,Nacional,NO CONTROLADO
